id_n,Year,income_wage_l,income_dividends_c,income_interest_c,total_gross_income,pitax_w,pitax_c,pitax
533,2018,10786,0,0,10786,1079,0,1079
10608,2018,0,0,0,0,0,0,0
12651,2018,0,19236,0,19236,0,1924,1924
4509,2018,0,0,0,0,0,0,0
5238,2018,862,0,0,862,86,0,86
13771,2018,0,0,0,0,0,0,0
14154,2018,0,0,0,0,0,0,0
5475,2018,0,0,0,0,0,0,0
9959,2018,0,0,0,0,0,0,0
10073,2018,59553,0,0,59553,5955,0,5955
3809,2018,5963,0,0,5963,596,0,596
1964,2018,5285,0,0,5285,528,0,528
3753,2018,0,0,0,0,0,0,0
6270,2018,0,0,0,0,0,0,0
12417,2018,53338,0,0,53338,5334,0,5334
3744,2018,0,0,0,0,0,0,0
303,2018,0,0,0,0,0,0,0
14380,2018,44768,0,0,44768,4477,0,4477
11032,2018,0,0,0,0,0,0,0
12299,2018,23565,0,0,23565,2356,0,2356
15244,2018,36166,0,0,36166,3617,0,3617
8116,2018,0,0,0,0,0,0,0
2290,2018,12426,0,0,12426,1243,0,1243
548,2018,0,0,0,0,0,0,0
14663,2018,46591,0,0,46591,4659,0,4659
1529,2018,0,0,0,0,0,0,0
5965,2018,0,0,0,0,0,0,0
989,2018,0,0,0,0,0,0,0
8763,2018,33352,0,0,33352,3335,0,3335
4722,2018,0,0,0,0,0,0,0
13042,2018,0,0,0,0,0,0,0
3344,2018,0,0,0,0,0,0,0
8776,2018,0,0,0,0,0,0,0
8085,2018,0,0,0,0,0,0,0
14538,2018,45388,0,0,45388,4539,0,4539
1120,2018,0,0,0,0,0,0,0
1524,2018,0,0,0,0,0,0,0
12756,2018,0,0,0,0,0,0,0
12660,2018,18275,0,0,18275,1828,0,1828
8888,2018,29051,0,0,29051,2905,0,2905
11120,2018,0,0,0,0,0,0,0
11970,2018,0,0,0,0,0,0,0
9877,2018,0,0,0,0,0,0,0
5550,2018,0,0,0,0,0,0,0
5390,2018,0,0,0,0,0,0,0
11986,2018,0,0,0,0,0,0,0
3634,2018,0,0,0,0,0,0,0
7389,2018,0,0,0,0,0,0,0
287,2018,0,0,0,0,0,0,0
10148,2018,0,0,0,0,0,0,0
12473,2018,0,0,0,0,0,0,0
5509,2018,0,0,0,0,0,0,0
4553,2018,0,0,0,0,0,0,0
7651,2018,0,0,0,0,0,0,0
14327,2018,0,0,0,0,0,0,0
6885,2018,0,0,0,0,0,0,0
7276,2018,0,0,0,0,0,0,0
8652,2018,0,0,0,0,0,0,0
4315,2018,0,0,0,0,0,0,0
32,2018,0,6510,0,6510,0,651,651
9867,2018,51376,0,0,51376,5138,0,5138
5843,2018,0,0,0,0,0,0,0
2742,2018,0,0,0,0,0,0,0
11196,2018,0,0,0,0,0,0,0
3474,2018,0,0,0,0,0,0,0
4945,2018,0,0,0,0,0,0,0
376,2018,0,0,0,0,0,0,0
3671,2018,0,0,0,0,0,0,0
1403,2018,0,0,0,0,0,0,0
12731,2018,60668,0,0,60668,6067,0,6067
4715,2018,0,900,0,900,0,90,90
827,2018,0,0,0,0,0,0,0
4977,2018,0,0,0,0,0,0,0
14862,2018,34543,0,0,34543,3454,0,3454
12854,2018,0,0,0,0,0,0,0
1339,2018,6703,0,0,6703,670,0,670
13403,2018,0,0,0,0,0,0,0
2642,2018,0,3675,0,3675,0,368,368
639,2018,0,0,0,0,0,0,0
12781,2018,0,0,0,0,0,0,0
4373,2018,0,10800,0,10800,0,1080,1080
3137,2018,0,0,0,0,0,0,0
8223,2018,65694,0,0,65694,6569,0,6569
8543,2018,0,0,0,0,0,0,0
3691,2018,1568,0,0,1568,157,0,157
6132,2018,0,0,0,0,0,0,0
14965,2018,0,0,0,0,0,0,0
2960,2018,0,0,0,0,0,0,0
3756,2018,9628,0,0,9628,963,0,963
9266,2018,0,0,0,0,0,0,0
4325,2018,0,0,0,0,0,0,0
6845,2018,0,200,0,200,0,20,20
7392,2018,0,0,0,0,0,0,0
9110,2018,24313,0,0,24313,2431,0,2431
6533,2018,4096,375,0,4471,410,38,447
8188,2018,0,0,0,0,0,0,0
9321,2018,0,0,0,0,0,0,0
802,2018,0,0,0,0,0,0,0
3924,2018,0,0,0,0,0,0,0
8095,2018,60444,0,0,60444,6044,0,6044
4782,2018,0,0,0,0,0,0,0
1195,2018,0,0,0,0,0,0,0
2632,2018,0,0,0,0,0,0,0
9187,2018,55863,0,0,55863,5586,0,5586
13877,2018,43045,0,0,43045,4304,0,4304
9354,2018,0,520,0,520,0,52,52
5007,2018,0,0,0,0,0,0,0
14077,2018,0,0,0,0,0,0,0
9506,2018,52901,0,0,52901,5290,0,5290
11856,2018,55155,0,0,55155,5516,0,5516
3618,2018,0,0,0,0,0,0,0
2250,2018,0,0,0,0,0,0,0
9052,2018,0,0,0,0,0,0,0
13754,2018,0,0,0,0,0,0,0
15467,2018,0,0,0,0,0,0,0
28630,2018,173674,0,0,173674,17367,0,17367
27726,2018,203897,0,0,203897,20390,0,20390
23519,2018,185604,0,0,185604,18560,0,18560
15591,2018,0,0,0,0,0,0,0
19950,2018,99459,0,0,99459,9946,0,9946
17277,2018,150210,0,0,150210,15021,0,15021
25500,2018,206934,0,0,206934,20693,0,20693
16516,2018,122219,0,0,122219,12222,0,12222
23155,2018,86355,0,0,86355,8636,0,8636
18495,2018,120137,0,0,120137,12014,0,12014
16591,2018,154939,0,0,154939,15494,0,15494
28915,2018,154983,0,0,154983,15498,0,15498
27555,2018,212672,0,0,212672,21267,0,21267
31003,2018,198570,0,0,198570,19857,0,19857
18834,2018,0,0,0,0,0,0,0
28213,2018,206934,0,0,206934,20693,0,20693
28640,2018,0,0,0,0,0,0,0
21392,2018,135457,0,0,135457,13546,0,13546
22153,2018,0,0,0,0,0,0,0
18811,2018,0,0,0,0,0,0,0
24126,2018,0,0,0,0,0,0,0
17643,2018,83138,0,0,83138,8314,0,8314
16602,2018,64608,0,0,64608,6461,0,6461
24884,2018,206934,0,0,206934,20693,0,20693
30106,2018,0,0,0,0,0,0,0
22032,2018,0,0,0,0,0,0,0
29443,2018,194371,0,0,194371,19437,0,19437
17445,2018,159562,0,0,159562,15956,0,15956
19922,2018,90771,0,0,90771,9077,0,9077
23626,2018,189500,0,0,189500,18950,0,18950
29414,2018,202520,0,0,202520,20252,0,20252
22982,2018,0,0,0,0,0,0,0
17730,2018,0,0,0,0,0,0,0
16840,2018,53021,0,0,53021,5302,0,5302
19298,2018,6747,0,0,6747,675,0,675
26930,2018,203201,0,0,203201,20320,0,20320
21142,2018,132714,0,0,132714,13271,0,13271
16113,2018,0,0,0,0,0,0,0
23224,2018,74188,0,0,74188,7419,0,7419
18614,2018,0,0,0,0,0,0,0
25336,2018,190800,0,0,190800,19080,0,19080
25464,2018,207350,0,0,207350,20735,0,20735
16224,2018,39895,0,0,39895,3990,0,3990
16033,2018,98489,0,0,98489,9849,0,9849
18486,2018,0,0,0,0,0,0,0
19827,2018,0,0,0,0,0,0,0
29839,2018,206690,0,0,206690,20669,0,20669
22676,2018,106569,0,0,106569,10657,0,10657
29397,2018,164427,0,0,164427,16443,0,16443
28563,2018,212304,0,0,212304,21230,0,21230
22670,2018,86739,0,0,86739,8674,0,8674
18863,2018,45586,0,0,45586,4559,0,4559
30837,2018,206432,0,0,206432,20643,0,20643
28768,2018,206990,0,0,206990,20699,0,20699
18730,2018,81513,0,0,81513,8151,0,8151
25351,2018,181183,0,0,181183,18118,0,18118
16338,2018,0,0,0,0,0,0,0
24349,2018,0,0,0,0,0,0,0
16409,2018,82962,0,0,82962,8296,0,8296
22388,2018,0,0,0,0,0,0,0
26703,2018,214560,0,0,214560,21456,0,21456
20590,2018,116486,0,0,116486,11649,0,11649
17030,2018,0,0,0,0,0,0,0
28589,2018,193858,0,0,193858,19386,0,19386
18309,2018,0,540,0,540,0,54,54
19430,2018,0,0,0,0,0,0,0
28715,2018,0,0,0,0,0,0,0
30236,2018,193912,0,0,193912,19391,0,19391
19853,2018,81672,0,0,81672,8167,0,8167
27749,2018,207024,0,0,207024,20702,0,20702
30863,2018,14832,0,0,14832,1483,0,1483
22754,2018,129167,0,0,129167,12917,0,12917
25637,2018,205428,0,0,205428,20543,0,20543
21342,2018,0,0,0,0,0,0,0
27571,2018,192784,0,0,192784,19278,0,19278
27293,2018,0,0,0,0,0,0,0
26056,2018,208469,0,0,208469,20847,0,20847
16529,2018,102432,0,0,102432,10243,0,10243
28616,2018,165125,0,0,165125,16512,0,16512
22794,2018,109081,0,0,109081,10908,0,10908
21011,2018,82942,0,0,82942,8294,0,8294
15808,2018,103020,0,0,103020,10302,0,10302
26797,2018,35185,0,0,35185,3518,0,3518
15745,2018,79791,0,0,79791,7979,0,7979
20659,2018,73355,0,0,73355,7336,0,7336
28623,2018,206040,0,0,206040,20604,0,20604
21789,2018,0,0,0,0,0,0,0
19914,2018,147266,0,0,147266,14727,0,14727
16803,2018,155828,0,0,155828,15583,0,15583
26773,2018,206374,0,0,206374,20637,0,20637
27133,2018,207000,0,0,207000,20700,0,20700
30656,2018,106575,0,0,106575,10658,0,10658
19447,2018,0,0,0,0,0,0,0
27013,2018,181973,0,0,181973,18197,0,18197
22493,2018,104047,0,0,104047,10405,0,10405
23177,2018,103500,0,0,103500,10350,0,10350
28657,2018,30012,0,0,30012,3001,0,3001
28172,2018,138692,0,0,138692,13869,0,13869
17567,2018,118880,0,0,118880,11888,0,11888
24235,2018,203294,0,0,203294,20329,0,20329
27572,2018,211263,0,0,211263,21126,0,21126
15681,2018,0,0,0,0,0,0,0
27962,2018,165005,0,0,165005,16500,0,16500
18672,2018,130980,0,0,130980,13098,0,13098
27197,2018,141150,0,0,141150,14115,0,14115
29143,2018,191526,0,0,191526,19153,0,19153
24548,2018,155059,0,0,155059,15506,0,15506
22887,2018,84156,0,0,84156,8416,0,8416
30339,2018,206156,0,0,206156,20616,0,20616
29723,2018,184731,0,0,184731,18473,0,18473
24172,2018,179732,0,0,179732,17973,0,17973
28611,2018,139104,0,0,139104,13910,0,13910
21618,2018,161325,0,0,161325,16132,0,16132
21360,2018,143922,0,0,143922,14392,0,14392
18771,2018,104220,0,0,104220,10422,0,10422
15755,2018,75885,0,0,75885,7588,0,7588
21525,2018,73139,0,0,73139,7314,0,7314
30152,2018,164175,0,0,164175,16418,0,16418
17672,2018,123268,0,0,123268,12327,0,12327
27295,2018,175360,0,0,175360,17536,0,17536
29726,2018,206934,0,0,206934,20693,0,20693
20488,2018,82903,0,0,82903,8290,0,8290
27061,2018,206934,0,0,206934,20693,0,20693
30893,2018,208833,0,0,208833,20883,0,20883
20189,2018,78543,0,0,78543,7854,0,7854
23172,2018,119669,0,0,119669,11967,0,11967
24588,2018,214335,0,0,214335,21434,0,21434
26794,2018,200187,0,0,200187,20019,0,20019
15706,2018,0,0,0,0,0,0,0
19485,2018,0,0,0,0,0,0,0
23668,2018,207000,0,0,207000,20700,0,20700
20403,2018,117297,0,0,117297,11730,0,11730
29776,2018,200300,0,0,200300,20030,0,20030
20224,2018,0,0,0,0,0,0,0
28191,2018,0,0,0,0,0,0,0
23913,2018,206934,0,0,206934,20693,0,20693
16552,2018,90529,0,0,90529,9053,0,9053
24308,2018,206432,0,0,206432,20643,0,20643
21945,2018,75164,0,0,75164,7516,0,7516
22431,2018,0,0,0,0,0,0,0
17840,2018,102714,0,0,102714,10271,0,10271
26199,2018,185566,0,0,185566,18557,0,18557
27765,2018,158759,0,0,158759,15876,0,15876
27958,2018,178130,0,0,178130,17813,0,17813
20916,2018,0,0,0,0,0,0,0
26421,2018,162870,0,0,162870,16287,0,16287
29841,2018,0,0,0,0,0,0,0
23642,2018,186925,0,0,186925,18692,0,18692
21557,2018,106836,0,0,106836,10684,0,10684
29115,2018,192386,0,0,192386,19239,0,19239
27825,2018,160991,0,0,160991,16099,0,16099
25488,2018,205599,0,0,205599,20560,0,20560
28060,2018,0,0,0,0,0,0,0
21480,2018,85587,0,0,85587,8559,0,8559
23945,2018,206934,0,0,206934,20693,0,20693
30694,2018,163884,0,0,163884,16388,0,16388
27400,2018,206429,0,0,206429,20643,0,20643
21252,2018,102708,0,0,102708,10271,0,10271
23390,2018,177721,0,0,177721,17772,0,17772
26699,2018,211053,0,0,211053,21105,0,21105
20624,2018,0,0,0,0,0,0,0
17151,2018,106738,0,0,106738,10674,0,10674
27538,2018,0,0,0,0,0,0,0
20925,2018,120000,0,0,120000,12000,0,12000
25976,2018,211248,0,0,211248,21125,0,21125
20704,2018,0,0,0,0,0,0,0
28769,2018,205428,0,0,205428,20543,0,20543
27047,2018,165139,0,0,165139,16514,0,16514
25195,2018,176581,0,0,176581,17658,0,17658
17112,2018,148850,0,0,148850,14885,0,14885
20097,2018,105944,0,0,105944,10594,0,10594
15863,2018,0,0,0,0,0,0,0
25186,2018,204047,0,0,204047,20405,0,20405
17128,2018,117332,0,0,117332,11733,0,11733
30739,2018,62838,0,0,62838,6284,0,6284
27895,2018,0,0,0,0,0,0,0
18501,2018,85884,0,0,85884,8588,0,8588
17743,2018,116298,0,0,116298,11630,0,11630
30963,2018,171289,0,0,171289,17129,0,17129
28156,2018,167882,0,0,167882,16788,0,16788
29969,2018,0,0,0,0,0,0,0
29661,2018,207552,0,0,207552,20755,0,20755
22654,2018,80159,0,0,80159,8016,0,8016
20922,2018,152173,0,0,152173,15217,0,15217
23767,2018,214236,0,0,214236,21424,0,21424
19120,2018,142326,0,0,142326,14233,0,14233
21476,2018,107576,0,0,107576,10758,0,10758
23480,2018,206934,0,0,206934,20693,0,20693
16150,2018,106319,0,0,106319,10632,0,10632
18556,2018,65226,0,0,65226,6523,0,6523
18367,2018,0,0,0,0,0,0,0
21702,2018,86850,0,0,86850,8685,0,8685
21320,2018,0,0,0,0,0,0,0
17243,2018,156748,0,0,156748,15675,0,15675
21840,2018,97665,0,0,97665,9766,0,9766
21530,2018,78372,0,0,78372,7837,0,7837
28272,2018,206124,0,0,206124,20612,0,20612
21703,2018,0,0,0,0,0,0,0
28618,2018,153283,0,0,153283,15328,0,15328
21229,2018,145400,0,0,145400,14540,0,14540
18327,2018,92377,0,0,92377,9238,0,9238
27860,2018,207253,0,0,207253,20725,0,20725
27755,2018,0,0,0,0,0,0,0
24116,2018,215567,0,0,215567,21557,0,21557
17003,2018,96500,0,0,96500,9650,0,9650
16918,2018,0,0,0,0,0,0,0
28938,2018,190905,0,0,190905,19090,0,19090
26563,2018,216858,0,0,216858,21686,0,21686
30378,2018,205440,0,0,205440,20544,0,20544
27337,2018,194906,0,0,194906,19491,0,19491
24498,2018,175823,0,0,175823,17582,0,17582
24722,2018,170139,0,0,170139,17014,0,17014
30013,2018,175308,0,0,175308,17531,0,17531
22899,2018,135686,0,0,135686,13569,0,13569
17255,2018,0,0,0,0,0,0,0
20300,2018,140931,0,0,140931,14093,0,14093
27491,2018,171399,0,0,171399,17140,0,17140
27549,2018,210289,0,0,210289,21029,0,21029
20639,2018,137532,0,0,137532,13753,0,13753
22674,2018,78906,0,0,78906,7891,0,7891
22782,2018,84998,0,0,84998,8500,0,8500
17076,2018,136952,0,0,136952,13695,0,13695
24768,2018,0,0,0,0,0,0,0
25893,2018,173720,0,0,173720,17372,0,17372
17274,2018,120952,0,0,120952,12095,0,12095
21329,2018,0,0,0,0,0,0,0
26121,2018,155566,0,0,155566,15557,0,15557
27715,2018,199065,0,0,199065,19906,0,19906
18992,2018,0,0,0,0,0,0,0
15568,2018,108864,0,0,108864,10886,0,10886
21184,2018,0,0,0,0,0,0,0
22904,2018,0,0,0,0,0,0,0
22698,2018,76241,0,0,76241,7624,0,7624
17432,2018,0,0,0,0,0,0,0
20549,2018,73176,0,0,73176,7318,0,7318
20787,2018,0,0,0,0,0,0,0
24665,2018,161195,0,0,161195,16120,0,16120
16491,2018,59924,0,0,59924,5992,0,5992
27710,2018,171190,0,0,171190,17119,0,17119
29596,2018,178337,0,0,178337,17834,0,17834
24772,2018,183371,0,0,183371,18337,0,18337
24810,2018,189051,0,0,189051,18905,0,18905
19951,2018,0,0,0,0,0,0,0
29118,2018,207691,0,0,207691,20769,0,20769
25225,2018,177175,0,0,177175,17718,0,17718
21374,2018,68944,0,0,68944,6894,0,6894
29854,2018,207000,0,0,207000,20700,0,20700
29208,2018,205428,0,0,205428,20543,0,20543
24546,2018,173010,0,0,173010,17301,0,17301
23506,2018,185588,0,0,185588,18559,0,18559
27745,2018,165219,0,0,165219,16522,0,16522
17391,2018,0,0,0,0,0,0,0
23540,2018,205428,0,0,205428,20543,0,20543
22719,2018,137738,0,0,137738,13774,0,13774
25341,2018,206934,0,0,206934,20693,0,20693
29866,2018,0,0,0,0,0,0,0
29157,2018,208108,0,0,208108,20811,0,20811
19547,2018,81165,0,0,81165,8116,0,8116
27302,2018,206732,0,0,206732,20673,0,20673
25814,2018,207612,0,0,207612,20761,0,20761
17053,2018,104224,0,0,104224,10422,0,10422
30406,2018,218382,0,0,218382,21838,0,21838
23046,2018,134625,0,0,134625,13462,0,13462
18851,2018,0,0,0,0,0,0,0
23078,2018,122350,0,0,122350,12235,0,12235
25338,2018,207713,0,0,207713,20771,0,20771
29402,2018,196820,0,0,196820,19682,0,19682
26132,2018,207498,0,0,207498,20750,0,20750
23048,2018,146310,0,0,146310,14631,0,14631
22607,2018,0,0,0,0,0,0,0
29301,2018,0,178963,0,178963,0,17896,17896
30260,2018,204701,0,0,204701,20470,0,20470
21844,2018,91172,0,0,91172,9117,0,9117
19389,2018,98640,0,0,98640,9864,0,9864
22318,2018,0,0,0,0,0,0,0
22173,2018,0,108000,0,108000,0,10800,10800
28022,2018,131260,0,0,131260,13126,0,13126
18602,2018,103500,0,0,103500,10350,0,10350
28750,2018,212472,0,0,212472,21247,0,21247
23529,2018,207000,0,0,207000,20700,0,20700
24205,2018,206948,0,0,206948,20695,0,20695
29323,2018,180848,0,0,180848,18085,0,18085
25535,2018,180393,0,0,180393,18039,0,18039
24071,2018,207180,0,0,207180,20718,0,20718
22425,2018,131825,0,0,131825,13182,0,13182
18325,2018,0,0,0,0,0,0,0
16357,2018,0,0,0,0,0,0,0
22039,2018,112825,0,0,112825,11282,0,11282
25865,2018,205428,0,0,205428,20543,0,20543
21619,2018,6324,0,0,6324,632,0,632
24381,2018,65133,0,0,65133,6513,0,6513
17825,2018,101070,0,0,101070,10107,0,10107
21983,2018,148269,0,0,148269,14827,0,14827
21559,2018,0,0,0,0,0,0,0
23254,2018,73102,0,0,73102,7310,0,7310
17724,2018,132365,0,0,132365,13236,0,13236
20693,2018,119524,0,0,119524,11952,0,11952
15740,2018,55630,0,0,55630,5563,0,5563
17521,2018,0,0,0,0,0,0,0
26855,2018,207484,0,0,207484,20748,0,20748
25141,2018,179538,0,0,179538,17954,0,17954
27039,2018,0,0,0,0,0,0,0
26638,2018,207806,0,0,207806,20781,0,20781
30450,2018,155949,0,0,155949,15595,0,15595
26845,2018,207012,0,0,207012,20701,0,20701
26665,2018,203984,0,0,203984,20398,0,20398
20149,2018,0,0,0,0,0,0,0
15990,2018,0,0,0,0,0,0,0
20924,2018,121041,0,0,121041,12104,0,12104
20970,2018,113838,0,0,113838,11384,0,11384
25205,2018,190446,0,0,190446,19045,0,19045
17075,2018,99526,0,0,99526,9953,0,9953
31023,2018,205428,0,0,205428,20543,0,20543
30799,2018,177447,0,0,177447,17745,0,17745
24818,2018,154946,0,0,154946,15495,0,15495
21244,2018,80217,0,0,80217,8022,0,8022
24604,2018,186797,0,0,186797,18680,0,18680
19897,2018,87276,0,0,87276,8728,0,8728
16336,2018,0,0,0,0,0,0,0
21664,2018,72577,0,0,72577,7258,0,7258
19167,2018,0,0,0,0,0,0,0
20607,2018,0,0,0,0,0,0,0
28079,2018,189564,0,0,189564,18956,0,18956
28234,2018,0,0,0,0,0,0,0
30123,2018,115181,0,0,115181,11518,0,11518
16059,2018,0,0,0,0,0,0,0
22090,2018,0,0,0,0,0,0,0
29636,2018,194807,0,0,194807,19481,0,19481
19870,2018,102714,0,0,102714,10271,0,10271
26433,2018,184177,0,0,184177,18418,0,18418
24171,2018,169309,0,0,169309,16931,0,16931
15827,2018,116361,0,0,116361,11636,0,11636
27185,2018,207611,0,0,207611,20761,0,20761
17520,2018,121687,0,0,121687,12169,0,12169
21214,2018,120248,0,0,120248,12025,0,12025
25012,2018,208871,0,0,208871,20887,0,20887
25538,2018,207021,0,0,207021,20702,0,20702
28888,2018,206280,0,0,206280,20628,0,20628
28639,2018,205440,0,0,205440,20544,0,20544
15651,2018,78359,0,0,78359,7836,0,7836
17134,2018,0,0,0,0,0,0,0
27812,2018,210182,0,0,210182,21018,0,21018
28028,2018,207000,0,0,207000,20700,0,20700
29901,2018,180650,0,0,180650,18065,0,18065
27554,2018,191112,0,0,191112,19111,0,19111
19441,2018,118055,0,0,118055,11806,0,11806
24862,2018,0,90,0,90,0,9,9
26182,2018,199297,0,0,199297,19930,0,19930
26633,2018,138266,0,0,138266,13827,0,13827
20556,2018,82907,0,0,82907,8291,0,8291
21750,2018,103476,0,0,103476,10348,0,10348
17950,2018,0,0,0,0,0,0,0
16704,2018,98205,0,0,98205,9820,0,9820
24667,2018,173371,0,0,173371,17337,0,17337
24533,2018,160080,0,0,160080,16008,0,16008
27664,2018,175749,0,0,175749,17575,0,17575
20945,2018,92392,0,0,92392,9239,0,9239
20714,2018,0,0,0,0,0,0,0
24956,2018,185760,0,0,185760,18576,0,18576
22420,2018,148374,0,0,148374,14837,0,14837
19191,2018,106257,0,0,106257,10626,0,10626
24467,2018,172641,0,0,172641,17264,0,17264
21125,2018,139619,0,0,139619,13962,0,13962
19668,2018,82032,0,0,82032,8203,0,8203
25962,2018,189815,0,0,189815,18982,0,18982
18608,2018,92058,0,0,92058,9206,0,9206
24241,2018,205428,0,0,205428,20543,0,20543
24056,2018,206934,0,0,206934,20693,0,20693
29916,2018,204966,0,0,204966,20497,0,20497
25892,2018,207285,0,0,207285,20728,0,20728
19361,2018,66613,0,0,66613,6661,0,6661
19559,2018,128596,0,0,128596,12860,0,12860
18400,2018,123989,0,0,123989,12399,0,12399
19271,2018,90491,0,0,90491,9049,0,9049
28473,2018,192533,0,0,192533,19253,0,19253
24091,2018,151812,0,0,151812,15181,0,15181
16627,2018,121657,0,0,121657,12166,0,12166
25499,2018,197466,0,0,197466,19747,0,19747
16833,2018,155479,0,0,155479,15548,0,15548
20673,2018,100714,0,0,100714,10071,0,10071
25871,2018,174852,0,0,174852,17485,0,17485
23056,2018,0,0,0,0,0,0,0
19151,2018,83681,0,0,83681,8368,0,8368
16189,2018,0,0,0,0,0,0,0
19633,2018,107496,0,0,107496,10750,0,10750
26933,2018,142468,0,0,142468,14247,0,14247
30757,2018,0,0,0,0,0,0,0
19375,2018,103801,0,0,103801,10380,0,10380
28981,2018,205800,0,0,205800,20580,0,20580
26464,2018,202696,0,0,202696,20270,0,20270
23473,2018,207000,0,0,207000,20700,0,20700
21825,2018,0,112708,0,112708,0,11271,11271
20500,2018,0,0,0,0,0,0,0
28727,2018,205440,0,0,205440,20544,0,20544
30472,2018,0,0,0,0,0,0,0
17857,2018,124999,0,0,124999,12500,0,12500
24732,2018,205428,0,0,205428,20543,0,20543
16151,2018,16543,0,0,16543,1654,0,1654
18167,2018,102293,0,0,102293,10229,0,10229
30759,2018,205512,0,0,205512,20551,0,20551
16938,2018,85595,0,0,85595,8560,0,8560
18234,2018,0,0,0,0,0,0,0
29793,2018,207252,0,0,207252,20725,0,20725
25795,2018,206948,0,0,206948,20695,0,20695
22894,2018,0,0,0,0,0,0,0
28094,2018,205428,0,0,205428,20543,0,20543
25509,2018,61787,0,0,61787,6179,0,6179
25675,2018,177366,0,0,177366,17737,0,17737
16664,2018,0,0,0,0,0,0,0
24210,2018,0,0,0,0,0,0,0
21610,2018,105915,0,0,105915,10592,0,10592
21712,2018,104620,0,0,104620,10462,0,10462
20995,2018,0,0,0,0,0,0,0
25903,2018,206934,0,0,206934,20693,0,20693
28043,2018,207000,0,0,207000,20700,0,20700
21828,2018,119828,0,0,119828,11983,0,11983
24558,2018,207139,0,0,207139,20714,0,20714
22662,2018,0,0,0,0,0,0,0
23804,2018,152291,0,0,152291,15229,0,15229
18605,2018,0,0,0,0,0,0,0
18669,2018,88643,0,0,88643,8864,0,8864
26521,2018,199246,0,0,199246,19925,0,19925
20701,2018,0,0,0,0,0,0,0
18754,2018,0,0,0,0,0,0,0
17284,2018,82181,0,0,82181,8218,0,8218
20527,2018,0,0,0,0,0,0,0
18587,2018,0,0,0,0,0,0,0
23926,2018,160394,0,0,160394,16039,0,16039
30796,2018,207796,0,0,207796,20780,0,20780
29559,2018,207252,0,0,207252,20725,0,20725
21215,2018,104010,0,0,104010,10401,0,10401
27381,2018,0,0,0,0,0,0,0
29094,2018,169879,0,0,169879,16988,0,16988
29481,2018,209502,0,0,209502,20950,0,20950
18231,2018,11752,0,0,11752,1175,0,1175
17790,2018,140000,0,0,140000,14000,0,14000
23115,2018,69692,0,0,69692,6969,0,6969
23411,2018,206432,0,0,206432,20643,0,20643
17608,2018,58608,0,0,58608,5861,0,5861
25506,2018,0,0,0,0,0,0,0
19204,2018,122016,0,0,122016,12202,0,12202
17698,2018,66825,0,0,66825,6682,0,6682
22622,2018,0,0,0,0,0,0,0
17549,2018,155692,0,0,155692,15569,0,15569
30263,2018,154901,0,0,154901,15490,0,15490
23962,2018,175771,0,0,175771,17577,0,17577
22064,2018,161024,0,0,161024,16102,0,16102
25534,2018,153892,0,0,153892,15389,0,15389
20458,2018,155577,0,0,155577,15558,0,15558
18702,2018,0,76667,0,76667,0,7667,7667
17072,2018,0,0,0,0,0,0,0
16545,2018,103930,0,0,103930,10393,0,10393
22005,2018,113730,0,0,113730,11373,0,11373
27116,2018,192115,0,0,192115,19212,0,19212
16260,2018,0,0,0,0,0,0,0
27634,2018,0,0,0,0,0,0,0
17543,2018,126532,0,0,126532,12653,0,12653
30181,2018,185435,0,0,185435,18544,0,18544
29192,2018,207146,0,0,207146,20715,0,20715
26493,2018,205440,0,0,205440,20544,0,20544
21217,2018,0,0,0,0,0,0,0
23837,2018,188302,0,0,188302,18830,0,18830
28575,2018,207281,0,0,207281,20728,0,20728
20614,2018,111869,0,0,111869,11187,0,11187
19720,2018,76497,0,0,76497,7650,0,7650
23336,2018,207252,0,0,207252,20725,0,20725
25279,2018,206934,0,0,206934,20693,0,20693
26293,2018,177978,0,0,177978,17798,0,17798
15949,2018,103859,0,0,103859,10386,0,10386
18971,2018,0,0,0,0,0,0,0
25926,2018,210195,0,0,210195,21020,0,21020
19247,2018,0,0,0,0,0,0,0
20211,2018,0,0,0,0,0,0,0
19177,2018,0,0,0,0,0,0,0
29188,2018,180994,0,0,180994,18099,0,18099
21757,2018,0,0,0,0,0,0,0
29928,2018,216019,0,0,216019,21602,0,21602
25143,2018,206934,0,0,206934,20693,0,20693
29860,2018,207049,0,0,207049,20705,0,20705
25413,2018,212888,0,0,212888,21289,0,21289
25173,2018,159158,0,0,159158,15916,0,15916
21810,2018,54738,0,0,54738,5474,0,5474
23454,2018,144357,0,0,144357,14436,0,14436
19240,2018,142662,0,0,142662,14266,0,14266
18120,2018,82187,0,0,82187,8219,0,8219
24089,2018,203009,0,0,203009,20301,0,20301
22012,2018,0,0,0,0,0,0,0
23134,2018,77402,0,0,77402,7740,0,7740
22149,2018,0,0,0,0,0,0,0
20455,2018,51744,0,0,51744,5174,0,5174
16772,2018,109201,0,0,109201,10920,0,10920
24592,2018,156747,0,0,156747,15675,0,15675
25766,2018,183376,0,0,183376,18338,0,18338
28063,2018,212787,0,0,212787,21279,0,21279
20237,2018,126000,0,0,126000,12600,0,12600
25800,2018,210000,0,0,210000,21000,0,21000
20517,2018,112209,0,0,112209,11221,0,11221
19964,2018,0,0,0,0,0,0,0
19182,2018,111491,0,0,111491,11149,0,11149
